id,cuisine
9006,greek
43909,greek
28526,italian
31141,french
39787,spanish
35320,mexican
25077,korean
2902,italian
34305,indian
6174,british
24695,greek
12211,korean
13227,chinese
728,cajun_creole
21635,moroccan
14011,british
5861,italian
9976,spanish
49218,korean
27684,mexican
11095,korean
47314,greek
41901,spanish
5859,filipino
3947,moroccan
14030,moroccan
10056,italian
39408,british
35283,italian
13994,brazilian
36302,british
16113,korean
47207,thai
36198,vietnamese
21134,korean
49070,moroccan
8030,italian
31802,french
36511,brazilian
7785,greek
38965,southern_us
31453,greek
43100,mexican
32307,british
45405,spanish
28532,jamaican
16092,cajun_creole
29029,greek
5596,jamaican
11369,filipino
37436,mexican
2421,moroccan
22070,mexican
10600,british
11150,greek
29257,greek
38540,british
18998,mexican
39974,british
2159,british
19679,thai
44146,moroccan
36086,korean
20676,moroccan
39779,chinese
33522,thai
498,italian
45937,mexican
41501,british
44156,vietnamese
5643,jamaican
35874,cajun_creole
24413,mexican
47297,mexican
10073,british
4798,moroccan
7802,cajun_creole
3970,russian
24416,jamaican
13072,russian
29046,cajun_creole
12898,british
24957,jamaican
18725,thai
46929,irish
23140,moroccan
30516,chinese
34081,vietnamese
12927,greek
44088,jamaican
20785,greek
16672,cajun_creole
5400,british
30322,italian
17272,italian
9797,moroccan
14795,mexican
7619,southern_us
42124,british
23249,thai
44158,chinese
17462,jamaican
3580,italian
9896,mexican
29669,mexican
30625,chinese
7685,cajun_creole
7632,moroccan
28349,korean
4510,thai
35383,brazilian
18569,italian
11379,british
9434,italian
37774,korean
33651,jamaican
47017,cajun_creole
31874,moroccan
26733,moroccan
20962,thai
1467,italian
11173,indian
12949,spanish
11565,british
29756,thai
25577,cajun_creole
36779,korean
10974,french
42163,southern_us
15337,southern_us
23242,vietnamese
7952,brazilian
27424,mexican
3816,filipino
27190,spanish
43764,french
17714,chinese
30022,thai
33281,moroccan
43503,southern_us
27385,thai
2396,vietnamese
25387,thai
1017,vietnamese
18852,chinese
14861,french
47487,moroccan
46015,chinese
12684,russian
12588,british
33061,chinese
38952,italian
20915,moroccan
34732,greek
48656,cajun_creole
38736,cajun_creole
20374,indian
18664,indian
15638,southern_us
10458,british
47980,cajun_creole
43084,spanish
4534,southern_us
26269,russian
23498,filipino
5053,southern_us
5010,cajun_creole
49028,filipino
36714,chinese
21490,mexican
8448,korean
49408,korean
28982,greek
20207,korean
37751,british
42412,vietnamese
47466,korean
40672,chinese
47821,mexican
42090,italian
10019,jamaican
45793,irish
32933,mexican
48283,greek
19798,greek
41233,mexican
37147,russian
26516,filipino
4305,southern_us
30883,moroccan
31677,spanish
25378,filipino
40122,chinese
20889,british
10994,korean
29311,moroccan
46431,british
17648,thai
32111,chinese
15728,british
16960,british
23535,british
29667,mexican
31729,british
41910,moroccan
13996,spanish
21089,greek
32705,greek
42847,british
26201,thai
26813,brazilian
32471,british
44990,filipino
17237,chinese
39403,chinese
15652,chinese
14568,spanish
44779,mexican
37888,thai
9529,cajun_creole
20700,jamaican
17741,mexican
17475,british
12581,jamaican
5996,jamaican
29042,korean
987,british
39819,moroccan
31679,korean
1150,thai
39167,moroccan
43037,korean
20071,french
43815,british
31649,italian
12218,thai
32836,chinese
18175,british
48197,japanese
31474,vietnamese
46428,mexican
25246,mexican
2991,cajun_creole
38216,greek
14978,british
31085,chinese
34515,korean
6026,indian
19132,spanish
48775,russian
29309,moroccan
4033,greek
36462,british
13235,chinese
17863,spanish
25694,irish
24204,italian
14541,korean
13993,filipino
8996,mexican
9943,jamaican
22707,jamaican
35292,british
46886,mexican
11566,british
8272,british
30552,thai
21033,cajun_creole
42971,italian
42275,mexican
44059,russian
44159,spanish
48500,italian
14617,chinese
7867,indian
13913,cajun_creole
40684,jamaican
49174,moroccan
34772,british
16738,moroccan
11353,thai
17429,chinese
6213,moroccan
26682,russian
42067,british
45944,southern_us
43318,greek
32084,korean
23806,italian
2721,british
6479,russian
48519,cajun_creole
12560,mexican
4171,vietnamese
14434,greek
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,greek
21591,chinese
32813,spanish
5818,korean
39944,greek
33274,spanish
13429,british
9739,chinese
44031,jamaican
25007,filipino
29143,greek
41309,cajun_creole
17675,thai
5570,cajun_creole
12206,italian
33553,italian
30898,chinese
23937,russian
11454,mexican
16091,greek
6058,chinese
18720,thai
42018,jamaican
3462,moroccan
19617,cajun_creole
18874,moroccan
6416,chinese
15063,thai
46292,chinese
38247,cajun_creole
36427,mexican
47417,russian
4768,mexican
11626,greek
21027,indian
22079,spanish
20527,chinese
27846,british
16236,moroccan
46145,british
7761,thai
34212,cajun_creole
17180,thai
4546,moroccan
44474,italian
37886,thai
17842,filipino
27282,jamaican
979,spanish
6895,british
4150,greek
32995,mexican
8444,korean
13686,mexican
8918,moroccan
17569,indian
19313,british
23833,thai
4623,greek
18164,british
45780,indian
17994,moroccan
12268,moroccan
14368,vietnamese
19242,korean
21658,indian
32160,russian
20931,british
30800,russian
33829,chinese
29674,chinese
36367,chinese
40547,irish
39583,irish
18638,cajun_creole
10010,jamaican
7084,italian
30421,british
24243,british
38417,greek
5183,british
4522,british
29727,spanish
47928,british
11211,korean
10117,mexican
26611,mexican
21852,korean
41769,cajun_creole
16342,mexican
13694,mexican
1173,thai
12257,korean
27392,jamaican
20360,korean
16090,korean
31245,chinese
23411,filipino
46268,italian
45488,moroccan
39708,filipino
25281,thai
9057,mexican
24917,british
49532,filipino
5491,italian
33378,italian
23340,italian
13456,cajun_creole
31952,brazilian
39823,mexican
445,italian
28523,mexican
32201,thai
5612,jamaican
44099,spanish
7608,greek
30971,french
38223,thai
43482,greek
36483,chinese
9875,irish
18378,korean
9583,jamaican
13947,thai
8681,italian
46374,indian
47034,cajun_creole
45643,cajun_creole
5551,russian
23694,chinese
32724,chinese
48999,cajun_creole
5952,greek
36593,spanish
48894,cajun_creole
27066,mexican
9343,italian
35625,indian
22159,cajun_creole
39883,british
20939,russian
21471,southern_us
2208,spanish
38731,italian
10206,indian
425,cajun_creole
11081,indian
48333,vietnamese
46536,chinese
25686,indian
41323,british
30523,british
29731,italian
23018,cajun_creole
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,cajun_creole
11191,indian
4338,mexican
4072,irish
29363,british
29278,korean
4276,spanish
47413,british
16670,cajun_creole
31767,greek
37741,vietnamese
45568,greek
13871,jamaican
15015,indian
1536,thai
1466,thai
10405,mexican
15963,british
45075,spanish
2588,cajun_creole
17070,moroccan
14012,korean
44422,russian
14609,irish
46913,mexican
5710,british
16086,british
48335,southern_us
41667,italian
20551,moroccan
29812,moroccan
32212,filipino
18,moroccan
14823,korean
30464,chinese
31748,moroccan
8081,jamaican
2484,greek
41751,moroccan
25020,greek
6889,moroccan
37348,jamaican
27337,british
21625,british
43407,moroccan
737,british
42668,greek
36758,british
3528,cajun_creole
40542,chinese
8277,chinese
22826,jamaican
16937,irish
8216,italian
10738,thai
11932,korean
21240,italian
14296,filipino
24128,italian
44718,british
40317,british
22385,greek
16417,british
19098,irish
36846,mexican
10401,chinese
10602,jamaican
16051,british
25205,spanish
45464,italian
8956,greek
23386,italian
7691,french
21774,russian
49705,cajun_creole
34095,filipino
40336,greek
44728,irish
10843,russian
21666,italian
44202,italian
17673,greek
34724,british
32367,british
14479,korean
46203,jamaican
7485,british
24792,korean
37601,british
11749,vietnamese
40459,vietnamese
6034,chinese
46184,vietnamese
8659,korean
28264,cajun_creole
40788,chinese
25901,thai
6880,jamaican
26443,mexican
27597,korean
4679,italian
27054,mexican
33316,italian
28346,moroccan
46206,indian
9856,thai
36740,thai
38157,thai
11701,chinese
43877,greek
21737,chinese
17489,jamaican
5182,greek
47765,thai
36916,vietnamese
21953,cajun_creole
44316,mexican
37928,vietnamese
23423,southern_us
26636,moroccan
27428,italian
29136,russian
45677,chinese
35525,mexican
28707,jamaican
4234,chinese
45606,mexican
6646,cajun_creole
1733,korean
31169,italian
45279,indian
14269,vietnamese
26266,korean
15973,italian
15279,moroccan
33120,british
26073,moroccan
25767,russian
12044,british
822,italian
13536,italian
1978,irish
3895,greek
8427,moroccan
16946,british
9005,thai
42707,southern_us
17931,filipino
2110,italian
21611,korean
48079,spanish
22441,british
43783,greek
49514,british
26278,indian
39096,indian
36782,moroccan
31016,spanish
41700,indian
8046,italian
14017,moroccan
48126,filipino
48972,italian
21200,indian
37825,spanish
24835,mexican
38205,russian
48460,italian
29019,brazilian
18799,chinese
23742,greek
30089,indian
1400,cajun_creole
7025,korean
19873,korean
29374,mexican
45577,italian
46375,irish
28377,vietnamese
39019,chinese
16754,mexican
28648,cajun_creole
32006,british
49138,korean
14159,british
33747,moroccan
49510,mexican
2118,filipino
14463,thai
12299,indian
16115,british
30854,moroccan
41412,british
36655,korean
31595,chinese
8225,italian
47650,korean
40681,mexican
43979,indian
7934,indian
45199,greek
6851,vietnamese
4006,russian
610,thai
18142,cajun_creole
34363,italian
30475,cajun_creole
35246,mexican
29020,jamaican
27993,greek
24921,moroccan
22164,italian
725,spanish
34349,moroccan
48655,chinese
46658,italian
28212,moroccan
27714,korean
6049,greek
19836,jamaican
33934,spanish
1338,british
21498,russian
27005,italian
40168,korean
4877,moroccan
15415,thai
5545,chinese
20433,thai
11634,korean
25492,indian
21017,mexican
22311,thai
17808,moroccan
30869,british
11794,cajun_creole
26414,italian
1450,thai
17605,indian
19789,chinese
25287,indian
526,jamaican
6426,cajun_creole
838,thai
38921,chinese
43956,filipino
16406,korean
33285,cajun_creole
45131,thai
44192,indian
36629,korean
23975,filipino
46511,italian
45907,mexican
22734,cajun_creole
43589,greek
30287,cajun_creole
23900,spanish
11928,mexican
16529,moroccan
25626,moroccan
12962,mexican
19959,korean
18195,british
37128,korean
25730,cajun_creole
40554,british
34484,cajun_creole
17596,filipino
47805,italian
8438,greek
31594,british
2308,italian
40522,british
42693,korean
48848,indian
44560,cajun_creole
7700,british
43908,cajun_creole
3930,cajun_creole
20940,jamaican
12360,jamaican
23094,russian
20327,greek
34630,moroccan
41264,mexican
25085,japanese
48479,cajun_creole
31715,cajun_creole
29569,indian
39317,british
15719,moroccan
4162,mexican
15001,korean
12123,indian
42748,indian
41905,british
4484,moroccan
30867,british
17319,mexican
13081,moroccan
11899,mexican
13374,mexican
27495,korean
18138,greek
14851,indian
16111,russian
23947,british
5970,chinese
16594,cajun_creole
5820,russian
28254,jamaican
10280,korean
45113,thai
26103,thai
14985,british
35731,indian
30031,brazilian
27627,spanish
43874,mexican
14497,thai
45524,indian
42287,indian
5922,chinese
25698,british
19355,chinese
24250,chinese
11355,korean
40719,filipino
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,jamaican
7153,british
19848,greek
7324,mexican
11419,cajun_creole
42599,indian
30771,moroccan
28371,greek
33112,chinese
49146,moroccan
40340,cajun_creole
10502,jamaican
47056,british
41269,indian
3350,thai
23684,thai
20727,cajun_creole
23099,italian
49125,italian
24362,moroccan
44077,jamaican
22428,italian
34271,mexican
24892,jamaican
28073,moroccan
37462,italian
12,southern_us
49513,french
43115,moroccan
44461,irish
41691,mexican
24331,british
34010,british
33379,british
22653,italian
18136,cajun_creole
47396,brazilian
373,moroccan
28717,korean
41036,brazilian
23119,moroccan
22546,italian
29176,indian
36192,british
41978,italian
16397,jamaican
22951,british
35400,spanish
18095,brazilian
12517,british
37493,greek
3927,cajun_creole
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,cajun_creole
17130,cajun_creole
1815,spanish
871,mexican
18587,cajun_creole
34251,greek
12739,chinese
36588,british
18833,chinese
47216,cajun_creole
9988,mexican
31994,filipino
47730,thai
23665,british
36099,jamaican
20308,italian
36430,british
19185,vietnamese
12413,chinese
35605,chinese
20708,chinese
19801,cajun_creole
32603,british
22243,italian
7244,southern_us
37724,british
22988,greek
41278,cajun_creole
2244,italian
5,mexican
32270,korean
7837,thai
28188,italian
41484,greek
4767,mexican
13508,mexican
6806,cajun_creole
26307,vietnamese
33387,italian
9764,moroccan
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,greek
26084,korean
44742,british
19022,moroccan
32578,italian
10514,italian
13815,spanish
19472,greek
7373,moroccan
23280,british
11559,chinese
12765,filipino
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,greek
2833,filipino
25142,british
7268,spanish
5582,british
25289,mexican
2838,jamaican
10185,thai
45665,vietnamese
38764,mexican
33129,italian
18427,cajun_creole
15256,korean
6477,mexican
30986,mexican
25978,cajun_creole
5957,korean
40329,filipino
11071,greek
48793,chinese
5115,moroccan
40723,mexican
41245,korean
6240,moroccan
4699,mexican
13769,southern_us
33336,thai
4811,korean
18127,moroccan
42772,greek
45102,greek
26926,chinese
47055,korean
15650,italian
26966,moroccan
45230,british
44400,vietnamese
26203,moroccan
21311,mexican
11945,british
25732,irish
39567,jamaican
25575,chinese
7211,russian
13410,mexican
173,korean
11563,filipino
38716,korean
32625,russian
22638,filipino
23818,moroccan
8596,filipino
27471,moroccan
28233,british
47682,jamaican
20385,greek
12567,filipino
43903,mexican
4925,jamaican
7818,mexican
35051,jamaican
4586,greek
20743,moroccan
16369,korean
13883,mexican
38849,thai
26017,moroccan
24719,french
15767,greek
30007,british
34297,jamaican
30597,british
25578,spanish
41719,british
23913,southern_us
11153,mexican
39196,moroccan
7338,mexican
21090,moroccan
25451,greek
5482,italian
23031,italian
15926,greek
28527,cajun_creole
40828,british
42196,italian
39387,moroccan
28870,thai
15503,italian
36678,italian
38576,italian
16192,korean
25622,spanish
12687,chinese
48280,spanish
47405,moroccan
15140,spanish
20579,filipino
30880,british
39040,indian
17487,cajun_creole
3762,mexican
20910,mexican
19072,mexican
39412,british
28679,british
7314,korean
34143,moroccan
5594,southern_us
24503,cajun_creole
28432,chinese
21054,cajun_creole
11965,southern_us
30692,chinese
9901,italian
37008,italian
25505,spanish
10740,british
21791,vietnamese
5539,chinese
19680,italian
24129,chinese
8351,mexican
12701,italian
12042,chinese
26441,indian
21399,chinese
43615,moroccan
12283,mexican
32715,jamaican
24499,irish
9035,korean
22563,southern_us
28467,thai
41765,russian
38064,chinese
31087,moroccan
23005,moroccan
25806,greek
37930,italian
10879,korean
40080,jamaican
11216,greek
42099,british
27377,italian
4453,mexican
9001,irish
27383,greek
18472,spanish
22313,british
31709,vietnamese
38931,italian
5261,brazilian
17530,chinese
19071,spanish
42108,spanish
7099,korean
10678,mexican
226,british
16283,mexican
42538,italian
7991,chinese
6127,french
16011,irish
5664,korean
19882,italian
48540,moroccan
45897,indian
46935,british
738,british
25990,chinese
15397,russian
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,moroccan
35726,indian
34728,korean
32619,jamaican
14510,filipino
25391,mexican
34723,jamaican
28055,italian
15498,thai
42070,korean
26506,filipino
35888,indian
40255,filipino
2943,italian
48785,filipino
8979,moroccan
27068,mexican
19842,filipino
28677,korean
27565,spanish
35410,moroccan
6149,british
45188,moroccan
33341,brazilian
15024,chinese
35126,indian
19020,mexican
9491,italian
40281,cajun_creole
34120,brazilian
6504,korean
8285,greek
21811,moroccan
24014,italian
5134,mexican
7360,moroccan
47692,italian
41845,greek
34326,italian
19249,jamaican
6843,british
15897,moroccan
17032,moroccan
16293,greek
9128,korean
40249,indian
33418,mexican
38161,chinese
24973,korean
30725,spanish
46619,irish
16252,mexican
4516,cajun_creole
3652,filipino
7704,moroccan
18104,jamaican
39865,cajun_creole
22207,british
29362,cajun_creole
40422,russian
5285,indian
36114,korean
26586,cajun_creole
49698,cajun_creole
27718,british
36219,british
30609,french
44118,mexican
30917,italian
37880,british
43301,mexican
21584,korean
8328,russian
46508,moroccan
31063,thai
17264,mexican
586,indian
19414,vietnamese
10375,spanish
29177,greek
949,jamaican
28118,jamaican
4160,filipino
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,cajun_creole
48633,british
1011,jamaican
17649,russian
32786,indian
18615,spanish
48257,italian
11599,mexican
43063,russian
14526,chinese
37125,italian
8063,indian
32934,korean
12139,jamaican
33392,chinese
8538,moroccan
47527,cajun_creole
33955,vietnamese
8088,korean
33306,greek
22004,mexican
49699,mexican
45344,korean
8924,greek
8965,moroccan
37812,italian
26605,british
1499,british
41392,korean
2338,cajun_creole
48685,cajun_creole
39463,mexican
16150,filipino
42577,italian
761,british
43360,british
47783,mexican
20532,moroccan
11963,moroccan
41456,filipino
20446,southern_us
34645,british
4238,british
49502,cajun_creole
6451,korean
18981,korean
35385,indian
2459,greek
32884,greek
4809,greek
14992,moroccan
36732,korean
33064,jamaican
16264,british
46857,korean
7003,brazilian
20492,cajun_creole
25654,mexican
10849,thai
29207,indian
27412,southern_us
47264,jamaican
24155,chinese
49484,filipino
36541,cajun_creole
49339,mexican
25840,spanish
14136,british
45538,mexican
31716,thai
35893,italian
20742,korean
1158,cajun_creole
7742,chinese
14846,filipino
27770,korean
41274,japanese
43871,indian
24983,italian
37305,chinese
18545,greek
41013,moroccan
15782,italian
3892,filipino
16005,cajun_creole
38901,mexican
40350,moroccan
40268,indian
11941,korean
32193,italian
6438,korean
28612,british
34937,british
18750,southern_us
44983,moroccan
8662,spanish
10026,italian
784,british
28879,jamaican
5707,thai
45299,indian
40004,italian
7800,mexican
20166,mexican
48006,jamaican
20841,british
23893,greek
20164,british
45206,mexican
22864,moroccan
46996,moroccan
16927,russian
678,greek
1317,brazilian
43897,korean
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,thai
22391,mexican
19490,moroccan
8356,mexican
45697,indian
47308,filipino
46898,mexican
14830,indian
3738,russian
33149,cajun_creole
36390,british
10543,italian
22597,moroccan
49045,mexican
26531,thai
38356,jamaican
31739,irish
28912,korean
42828,brazilian
3903,italian
44976,italian
28573,filipino
44215,japanese
35636,moroccan
10709,indian
44787,thai
3263,cajun_creole
36111,cajun_creole
38476,british
28105,cajun_creole
43568,cajun_creole
6441,mexican
45081,british
8666,greek
35983,chinese
14186,jamaican
10143,filipino
2448,british
26012,thai
48776,cajun_creole
39833,moroccan
12533,british
13637,moroccan
5998,cajun_creole
28339,british
26881,southern_us
40945,irish
36422,chinese
40041,moroccan
38541,cajun_creole
35240,cajun_creole
44367,moroccan
18043,italian
35014,indian
30069,italian
16713,mexican
12339,chinese
12234,greek
12453,southern_us
22609,chinese
44725,irish
29732,thai
44392,british
23798,indian
24772,moroccan
12345,italian
23309,korean
40450,moroccan
28710,greek
8336,moroccan
3554,korean
5668,british
34033,thai
20513,jamaican
1130,moroccan
30203,korean
46316,italian
29023,vietnamese
22289,thai
49330,filipino
32512,moroccan
4554,indian
14947,italian
33667,jamaican
49000,cajun_creole
31457,indian
46254,irish
37570,greek
5605,italian
24507,indian
30816,filipino
32852,mexican
13107,thai
20463,cajun_creole
85,russian
27025,mexican
40983,cajun_creole
20113,italian
44284,mexican
16999,southern_us
35662,korean
14382,italian
40297,korean
32630,jamaican
7264,russian
14867,british
18802,british
3985,indian
35155,southern_us
17760,brazilian
14474,korean
28666,mexican
38277,jamaican
7931,indian
49649,moroccan
8266,mexican
29725,mexican
20460,chinese
4097,spanish
44710,spanish
6344,mexican
11194,moroccan
44716,italian
34191,korean
39699,moroccan
14929,spanish
47451,spanish
24368,mexican
884,filipino
5137,moroccan
38574,british
48792,italian
49132,chinese
5669,cajun_creole
37952,chinese
49298,mexican
41405,british
34909,british
10767,korean
5721,cajun_creole
27292,indian
18692,chinese
27907,korean
45127,moroccan
33534,italian
26,russian
13068,thai
45579,mexican
28956,british
1201,russian
43090,mexican
30197,british
27762,greek
43057,spanish
24887,british
43916,cajun_creole
544,vietnamese
10438,british
9331,jamaican
649,mexican
32577,moroccan
36873,italian
48446,vietnamese
28909,mexican
1999,chinese
42137,russian
48503,vietnamese
49033,japanese
1053,spanish
5535,southern_us
21864,russian
21042,british
3321,moroccan
16337,italian
22885,vietnamese
4020,cajun_creole
41425,indian
2830,thai
26570,korean
19943,british
17114,korean
6009,greek
43791,moroccan
13681,cajun_creole
11385,korean
21875,chinese
32449,korean
3924,british
8799,french
1989,british
23288,british
23920,greek
46349,mexican
44238,cajun_creole
31337,moroccan
14492,filipino
18368,greek
13781,cajun_creole
42371,chinese
20640,chinese
48955,cajun_creole
46955,mexican
30032,irish
3103,chinese
19597,vietnamese
23435,filipino
31446,japanese
33791,korean
23813,jamaican
14538,greek
35181,italian
6246,chinese
40850,mexican
32080,italian
781,moroccan
7679,indian
44640,greek
17645,greek
12454,japanese
28430,filipino
6876,spanish
48868,spanish
43333,cajun_creole
9807,british
27843,filipino
45089,jamaican
41811,chinese
28131,thai
23394,vietnamese
29599,spanish
40086,mexican
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,moroccan
3630,british
37511,brazilian
26835,british
7201,chinese
20442,italian
19136,cajun_creole
40878,mexican
1177,greek
43121,cajun_creole
11307,irish
37617,moroccan
25583,korean
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,french
4616,italian
9979,korean
2878,british
40101,brazilian
13411,indian
9683,italian
48733,jamaican
27233,indian
25926,filipino
22098,thai
16095,filipino
15839,italian
10882,british
44004,british
45224,korean
40285,greek
20598,mexican
19307,jamaican
14899,korean
36512,russian
37453,british
4319,italian
28718,british
44611,cajun_creole
26031,british
36988,italian
24182,chinese
4727,italian
25982,russian
9544,chinese
48030,korean
47789,spanish
16245,spanish
12440,french
32989,greek
10582,jamaican
23028,jamaican
45653,italian
46888,french
20392,vietnamese
13453,chinese
1300,moroccan
29343,jamaican
27423,cajun_creole
46977,british
27479,korean
37899,italian
21177,italian
45590,greek
46775,filipino
45416,japanese
23039,moroccan
26308,mexican
23306,vietnamese
42367,korean
41379,mexican
16715,british
33712,southern_us
24136,spanish
26094,greek
2212,filipino
19672,italian
42872,filipino
36661,moroccan
26319,greek
263,greek
13942,moroccan
43311,greek
12743,southern_us
7519,jamaican
35601,chinese
44197,italian
8617,british
6573,greek
13377,moroccan
31725,chinese
13042,korean
2701,cajun_creole
38137,indian
11356,mexican
3202,irish
15530,moroccan
18012,cajun_creole
22683,mexican
37199,british
5169,italian
43401,spanish
7246,cajun_creole
36491,italian
40868,jamaican
8084,italian
45914,british
32344,moroccan
27508,british
27323,moroccan
29576,filipino
13998,jamaican
28214,indian
2918,greek
19918,jamaican
44955,indian
7007,korean
32164,mexican
20929,chinese
10380,greek
28015,indian
24501,russian
37257,korean
17772,mexican
7977,moroccan
24949,chinese
9467,italian
18520,thai
48539,mexican
11435,mexican
44041,moroccan
44022,thai
19010,thai
18395,mexican
35008,filipino
45807,thai
27065,chinese
460,thai
22725,british
32575,cajun_creole
10099,british
9431,cajun_creole
9493,thai
30423,spanish
11861,jamaican
22632,russian
32893,korean
5868,cajun_creole
3938,mexican
17724,mexican
4075,british
24174,indian
34798,greek
9407,korean
4008,jamaican
6472,mexican
43384,irish
47289,filipino
27905,jamaican
9628,indian
41613,korean
8128,moroccan
33224,thai
21571,italian
41246,filipino
48240,mexican
46816,italian
45778,spanish
13798,cajun_creole
31606,cajun_creole
43293,italian
27725,italian
7614,jamaican
24798,moroccan
16256,mexican
10296,filipino
46895,moroccan
18706,cajun_creole
25895,chinese
42986,indian
42194,moroccan
44727,filipino
2381,mexican
7850,moroccan
21066,british
1427,filipino
30832,greek
44593,korean
35604,italian
42802,thai
30307,jamaican
8893,japanese
43086,irish
278,southern_us
48861,greek
9641,moroccan
18801,british
13009,indian
42823,italian
3954,mexican
49035,southern_us
34278,vietnamese
25941,cajun_creole
38577,irish
37973,jamaican
813,italian
29444,british
30058,russian
34601,irish
42370,spanish
9228,british
12638,southern_us
37549,moroccan
19802,cajun_creole
30931,korean
22179,chinese
44664,mexican
42631,moroccan
23407,chinese
30557,thai
28888,greek
326,thai
47891,mexican
22600,vietnamese
24737,cajun_creole
11278,cajun_creole
42285,italian
18700,thai
11577,cajun_creole
5218,italian
13220,irish
16992,indian
22967,chinese
16610,thai
46382,korean
28228,italian
18123,italian
25348,italian
48051,mexican
26379,thai
38821,moroccan
44418,chinese
22932,moroccan
17089,greek
17307,korean
8828,spanish
21515,thai
41525,chinese
18627,jamaican
8423,british
17848,italian
12762,cajun_creole
2524,mexican
15334,cajun_creole
3322,moroccan
5367,moroccan
5255,thai
9150,moroccan
22599,italian
7368,moroccan
25212,brazilian
29633,italian
26841,mexican
20127,british
4992,moroccan
35021,italian
47863,thai
530,spanish
1974,moroccan
3006,chinese
23010,korean
21593,greek
11204,italian
3363,italian
33675,cajun_creole
38682,vietnamese
46627,jamaican
12852,british
37503,thai
20805,filipino
18925,thai
27954,british
20154,korean
11714,greek
11134,mexican
29380,russian
19736,indian
10476,indian
4136,jamaican
36681,filipino
35006,southern_us
36876,moroccan
10774,cajun_creole
27429,indian
9455,british
5774,mexican
48634,british
37245,moroccan
17279,korean
9366,italian
26166,jamaican
5247,russian
41148,greek
19055,moroccan
2229,british
27352,moroccan
24718,irish
17647,filipino
21324,jamaican
4946,korean
21404,irish
6849,british
4572,italian
48468,vietnamese
37152,spanish
825,thai
47537,vietnamese
5072,spanish
18872,filipino
37657,spanish
39345,jamaican
9604,thai
5363,spanish
12065,italian
12366,british
15642,thai
20213,indian
16381,brazilian
25412,thai
34973,british
13475,cajun_creole
24334,mexican
4428,moroccan
7273,italian
35903,cajun_creole
41592,spanish
44689,greek
42405,russian
6995,brazilian
2577,indian
48095,chinese
6623,southern_us
22733,korean
36104,italian
23779,thai
46697,brazilian
47965,southern_us
17225,british
37106,indian
12615,russian
36033,british
45146,greek
45800,moroccan
30163,british
12660,spanish
11490,british
40192,chinese
21436,italian
48613,chinese
1628,mexican
19953,southern_us
44451,mexican
45922,russian
4804,jamaican
1751,jamaican
26520,british
39367,cajun_creole
23616,korean
38862,british
21414,filipino
2452,greek
27591,spanish
14224,vietnamese
36691,moroccan
15391,irish
11104,mexican
16206,spanish
9156,filipino
16344,thai
33295,korean
47513,italian
5352,russian
28741,italian
6847,indian
36463,thai
14838,greek
37311,russian
6347,thai
47812,british
34919,indian
14812,thai
11772,mexican
44916,italian
2014,indian
13041,korean
40815,moroccan
32713,greek
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,british
37876,mexican
30219,russian
3111,moroccan
33267,cajun_creole
35742,moroccan
15890,british
10968,mexican
45879,filipino
18676,italian
29425,mexican
27055,italian
19485,spanish
47644,filipino
1988,mexican
21210,greek
3792,irish
9071,thai
25703,mexican
25404,cajun_creole
5791,russian
35221,cajun_creole
33813,moroccan
21441,brazilian
10503,greek
17270,korean
17560,british
25735,indian
34818,russian
2970,moroccan
39582,brazilian
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,korean
45813,indian
4000,spanish
35530,korean
974,moroccan
12382,cajun_creole
7347,italian
26496,italian
33767,mexican
48412,korean
40496,mexican
37961,chinese
6571,korean
49304,mexican
34097,jamaican
10646,mexican
44083,chinese
48463,italian
1063,thai
30583,filipino
26237,filipino
8680,irish
32752,cajun_creole
23273,mexican
5717,filipino
2579,indian
45463,italian
38241,jamaican
30514,japanese
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,british
21905,cajun_creole
46699,cajun_creole
15406,moroccan
45763,mexican
721,british
32708,british
38004,mexican
17682,spanish
46596,chinese
48682,greek
31605,mexican
38031,cajun_creole
18179,british
48663,french
36353,italian
4550,british
35488,cajun_creole
33342,mexican
25731,southern_us
48838,moroccan
39653,filipino
33286,thai
21344,jamaican
37156,british
20611,moroccan
8869,spanish
44038,greek
42754,british
23823,greek
13596,british
45059,italian
46483,italian
253,chinese
4053,greek
8559,greek
7844,italian
9188,moroccan
32548,chinese
26083,russian
20244,british
37673,mexican
668,jamaican
29434,french
16805,british
45658,jamaican
47594,italian
7452,russian
22645,british
42522,mexican
23363,filipino
35610,british
37631,jamaican
